timestamp,datetime,open,high,low,close,volume
1635894000000,2021-11-02T23:00:00.000Z,63357.35,63899.75,63350.83,63683.54,703.3284
1635897600000,2021-11-03T00:00:00.000Z,63883.97,63951.11,63724.88,63892.47,1165.9384
1635901200000,2021-11-03T01:00:00.000Z,62404.83,62728.43,62215.6,62436.07,613.4591
1635904800000,2021-11-03T02:00:00.000Z,62242.02,62664.93,61470.64,61944.65,1189.0202
1635908400000,2021-11-03T03:00:00.000Z,62686.8,62783.67,62324.85,62768.72,680.4512
1635912000000,2021-11-03T04:00:00.000Z,64253.53,64304.58,63828.76,63868.89,1361.482
1635915600000,2021-11-03T05:00:00.000Z,61850.13,62312.43,61308.3,61940.32,1082.6555
1635919200000,2021-11-03T06:00:00.000Z,63582.99,63839.7,63497.35,63710.9,636.5112
1635922800000,2021-11-03T07:00:00.000Z,64246.28,64371.83,63623.32,63921.03,738.781
1635926400000,2021-11-03T08:00:00.000Z,61991.88,62221.62,61396.48,61784.43,779.6056
1635930000000,2021-11-03T09:00:00.000Z,62695.03,63809.23,62693.13,63196.13,1409.736
1635933600000,2021-11-03T10:00:00.000Z,63590.02,64079.55,63113.6,63768.03,1137.5485
1635937200000,2021-11-03T11:00:00.000Z,64461.73,64728.92,64044.82,64367.97,629.8864
1635940800000,2021-11-03T12:00:00.000Z,64297.53,64467.84,63703.72,64224.93,1509.709
1635944400000,2021-11-03T13:00:00.000Z,62989.99,63695.02,62936.93,63212.39,835.2049
1635948000000,2021-11-03T14:00:00.000Z,64261.13,65071.72,64031.9,64758.93,1826.754
1635951600000,2021-11-03T15:00:00.000Z,63223.49,63591.59,62730.14,62955.09,854.4024
1635955200000,2021-11-03T16:00:00.000Z,64289.22,64684.81,63916.19,64016.97,1201.5256
1635958800000,2021-11-03T17:00:00.000Z,63100.2,63251.89,62837.19,63243.56,813.6182
1635962400000,2021-11-03T18:00:00.000Z,62357.49,62828.18,61816.56,62522.48,1314.0861
1635966000000,2021-11-03T19:00:00.000Z,62040.52,62855.67,61977.57,62349.45,951.4255
1635969600000,2021-11-03T20:00:00.000Z,63242.35,63664.01,62855.2,63254.29,790.9641
1635973200000,2021-11-03T21:00:00.000Z,64109.81,64283.73,63567.18,63722.82,698.7165
1635976800000,2021-11-03T22:00:00.000Z,62180.75,63071.68,61881.06,62514.87,1244.8542
1635980400000,2021-11-03T23:00:00.000Z,64408.99,64556.44,63996.57,64001.5,1365.2749
1635984000000,2021-11-04T00:00:00.000Z,64885.46,65552.31,64752.8,65276.68,686.4503
1635987600000,2021-11-04T01:00:00.000Z,63094.01,63715.63,62556.03,63035.57,1354.0465
1635991200000,2021-11-04T02:00:00.000Z,63034.13,63698.88,62964,63347.76,669.8119
1635994800000,2021-11-04T03:00:00.000Z,64812.18,65932.03,64714.81,65326.28,1051.3286
1635998400000,2021-11-04T04:00:00.000Z,63684.8,64183.88,63595.16,63890.89,1487.8281
1636002000000,2021-11-04T05:00:00.000Z,62599.63,63075.23,62224.6,62942.99,1640.6833
1636005600000,2021-11-04T06:00:00.000Z,64369.96,64933.19,63882.84,64362.67,507.8542
1636009200000,2021-11-04T07:00:00.000Z,63255.2,63524.27,63025.67,63391.42,980.0586
1636012800000,2021-11-04T08:00:00.000Z,63012.22,63501.36,62702.04,63122.39,1182.7383
1636016400000,2021-11-04T09:00:00.000Z,63464.2,63679.36,63283.03,63588.81,732.8809
1636020000000,2021-11-04T10:00:00.000Z,62829.34,62919.22,61971.5,62519.02,759.6646
1636023600000,2021-11-04T11:00:00.000Z,63160.92,63555.25,62620.12,63158.63,1316.5352
1636027200000,2021-11-04T12:00:00.000Z,62444.08,62752.55,61888.05,62464.74,694.5984
1636030800000,2021-11-04T13:00:00.000Z,64615.04,65002.91,64489.37,64588.82,1456.3213
1636034400000,2021-11-04T14:00:00.000Z,65612.46,66200.56,65125.41,65207.8,1376.5506
1636038000000,2021-11-04T15:00:00.000Z,63440.29,63525.22,62765.75,63068.47,1330.4856
1636041600000,2021-11-04T16:00:00.000Z,64111.12,64451.83,63790.38,64386.88,1780.5453
1636045200000,2021-11-04T17:00:00.000Z,64389.29,65117.28,63963.1,64504.78,1007.1568
1636048800000,2021-11-04T18:00:00.000Z,64943.13,65454.74,64912.69,65197.39,773.5484
1636052400000,2021-11-04T19:00:00.000Z,63677.97,63759.26,63134.5,63465.13,1037.1908
1636056000000,2021-11-04T20:00:00.000Z,65138.3,65451.42,64740.27,65432.27,1482.2491
1636059600000,2021-11-04T21:00:00.000Z,65826.86,66066.06,65606.4,65633.95,693.8955
1636063200000,2021-11-04T22:00:00.000Z,63820.83,64079.59,63186.38,64035,1290.8668
1636066800000,2021-11-04T23:00:00.000Z,63142.65,63664.73,62925.22,63197.75,1440.9659
1636070400000,2021-11-05T00:00:00.000Z,63359.67,63593.99,63076.35,63559.99,1493.9843
1636074000000,2021-11-05T01:00:00.000Z,64191.85,64354.02,63626.49,64056.02,819.9624
1636077600000,2021-11-05T02:00:00.000Z,64163.92,64233.16,64044.02,64228.44,1211.0579
1636081200000,2021-11-05T03:00:00.000Z,64236.01,64454.27,63936.46,64036.42,1190.4671
1636084800000,2021-11-05T04:00:00.000Z,65153.49,65648.03,64283.97,64922.97,589.6705
1636088400000,2021-11-05T05:00:00.000Z,63787.64,64481.29,63449.87,63882.14,756.7658
1636092000000,2021-11-05T06:00:00.000Z,65698.07,66338.64,65600.72,65739.87,1444.6497
1636095600000,2021-11-05T07:00:00.000Z,65923.56,66039.94,65274.95,65738.23,825.1438
1636099200000,2021-11-05T08:00:00.000Z,64417.75,64772.7,64190.69,64479.73,643.0729
1636102800000,2021-11-05T09:00:00.000Z,63795.79,63980.78,63516.69,63943.75,1433.868
1636106400000,2021-11-05T10:00:00.000Z,64948.47,65799.91,64621.75,65152.17,751.2059
1636110000000,2021-11-05T11:00:00.000Z,63334.08,64041.51,62809.43,63658.14,735.5999
1636113600000,2021-11-05T12:00:00.000Z,65932.8,66712.15,65827.1,66104.39,1105.8769
1636117200000,2021-11-05T13:00:00.000Z,66076.77,66415.55,65616.53,66053.33,1037.5761
1636120800000,2021-11-05T14:00:00.000Z,65840.25,66453.28,65264.4,66235.76,1072.9515
1636124400000,2021-11-05T15:00:00.000Z,65758.65,66447.37,65217.43,65883.51,798.7996
1636128000000,2021-11-05T16:00:00.000Z,65171.34,65665.53,64546.19,64859.01,1359.8904
1636131600000,2021-11-05T17:00:00.000Z,65634.95,66236.14,65270.49,65831.56,1088.8346
1636135200000,2021-11-05T18:00:00.000Z,64016.9,64664.39,63744.7,64249.52,1097.6788
1636138800000,2021-11-05T19:00:00.000Z,65034.03,65351.77,64519.58,65198.22,1629.9366
1636142400000,2021-11-05T20:00:00.000Z,63676.7,63805.88,63472.29,63673.22,804.4227
1636146000000,2021-11-05T21:00:00.000Z,65233.44,66011.13,64905.57,65401.58,1583.3592
1636149600000,2021-11-05T22:00:00.000Z,66360.76,66750.22,65938.22,66213.56,1053.637
1636153200000,2021-11-05T23:00:00.000Z,66187.08,66475.75,65470.67,66058.65,1502.6847
1636156800000,2021-11-06T00:00:00.000Z,65968.81,66511.86,65310.89,66305.96,836.1401
1636160400000,2021-11-06T01:00:00.000Z,65753.83,66206.4,65302.28,65680.07,777.7599
1636164000000,2021-11-06T02:00:00.000Z,64344.93,65018.18,64250.85,64738.88,924.1667
1636167600000,2021-11-06T03:00:00.000Z,63683.7,64710.61,63169.75,64074.49,844.3721
1636171200000,2021-11-06T04:00:00.000Z,66164.61,66544.22,65828.43,66533.31,651.9077
1636174800000,2021-11-06T05:00:00.000Z,66753.64,67049.2,66254.61,66886.87,924.9403
1636178400000,2021-11-06T06:00:00.000Z,67345.14,67613.67,66793.46,67309.69,1478.683
1636182000000,2021-11-06T07:00:00.000Z,64197.12,64295.13,64119.98,64232.41,991.4091
1636185600000,2021-11-06T08:00:00.000Z,67079.67,67467.89,66757.13,67260.25,600.4469
1636189200000,2021-11-06T09:00:00.000Z,67231.58,67426.4,66316.57,66841.92,1739.3691
1636192800000,2021-11-06T10:00:00.000Z,65439.25,66139.56,64890.12,65506.39,562.9989
1636196400000,2021-11-06T11:00:00.000Z,65013.32,65789.14,64739.56,65445.65,1759.5262
1636200000000,2021-11-06T12:00:00.000Z,67499.94,67846.9,66491.66,67086.42,740.481
1636203600000,2021-11-06T13:00:00.000Z,66662.45,67082.86,66279.92,66914.7,1502.8913
1636207200000,2021-11-06T14:00:00.000Z,66657.85,67234.2,66613.15,66963.42,1057.9146
1636210800000,2021-11-06T15:00:00.000Z,65025.27,65482.97,64334.93,64658.57,1838.2008
1636214400000,2021-11-06T16:00:00.000Z,66096.04,66700.97,65530.58,65672.45,776.1883
1636218000000,2021-11-06T17:00:00.000Z,66569.44,67194.32,65863.53,66219.54,634.4875
1636221600000,2021-11-06T18:00:00.000Z,66506.25,67599.03,66079.25,67049.7,1720.9997
1636225200000,2021-11-06T19:00:00.000Z,66498.45,66993.31,65353.23,65988.43,990.6879
1636228800000,2021-11-06T20:00:00.000Z,66726.72,67138.48,66410.19,66936.98,590.2816
1636232400000,2021-11-06T21:00:00.000Z,66136.89,66203.37,65724.68,66064.46,1084.9268
1636236000000,2021-11-06T22:00:00.000Z,65481.84,66038.41,65038.36,65375.16,708.729
1636239600000,2021-11-06T23:00:00.000Z,67234.19,67752.13,66593.23,67157.97,865.8387
1636243200000,2021-11-07T00:00:00.000Z,66939.52,67687.68,66616.31,67034.19,1456.0872
1636246800000,2021-11-07T01:00:00.000Z,67513.92,68290.33,67158.44,67855.77,834.8635
1636250400000,2021-11-07T02:00:00.000Z,67891.18,68519.49,66833.21,67293.96,1930.3162
1636254000000,2021-11-07T03:00:00.000Z,65208.23,65324.9,64569.18,64923.82,1675.9347
1636257600000,2021-11-07T04:00:00.000Z,66913.72,67524.65,66437.11,66441.54,1376.3033
1636261200000,2021-11-07T05:00:00.000Z,66055.44,66527.45,65464.61,65823.57,1381.8577
1636264800000,2021-11-07T06:00:00.000Z,65569.19,66074.76,65389.47,65559.65,1366.1782
1636268400000,2021-11-07T07:00:00.000Z,67253.3,67657.92,66850.35,67476.18,625.6139
1636272000000,2021-11-07T08:00:00.000Z,65880.49,66432.48,65735.56,65857.64,1407.8136
1636275600000,2021-11-07T09:00:00.000Z,64870.82,65226.74,64293.36,65129.63,1593.1406
1636279200000,2021-11-07T10:00:00.000Z,66753.04,67089.02,66366.01,66966.03,797.0354
1636282800000,2021-11-07T11:00:00.000Z,66548.25,66887.24,66282.53,66649.33,1600.6075
1636286400000,2021-11-07T12:00:00.000Z,67492.53,67622.48,67309.38,67432.71,1286.7335
1636290000000,2021-11-07T13:00:00.000Z,65498.15,66023.52,65211.84,65331.8,583.5236
1636293600000,2021-11-07T14:00:00.000Z,65258.47,65853.91,64652.98,65293.4,1212.4451
1636297200000,2021-11-07T15:00:00.000Z,68691.48,68869.2,68164.81,68687.8,736.6283
1636300800000,2021-11-07T16:00:00.000Z,65861.79,66786.32,65510.28,66185.69,1190.1035
1636304400000,2021-11-07T17:00:00.000Z,68190.08,68921.39,67669.35,68713.29,1157.7288
1636308000000,2021-11-07T18:00:00.000Z,66199.2,66463.99,65732.88,66444.74,1414.0969
1636311600000,2021-11-07T19:00:00.000Z,66239.42,67060.77,66227.58,66415.18,1465.0135
1636315200000,2021-11-07T20:00:00.000Z,66860.66,67696,66638.28,67151.04,907.8913
1636318800000,2021-11-07T21:00:00.000Z,68791.84,69439.52,68028.91,68578.43,1558.7072
1636322400000,2021-11-07T22:00:00.000Z,67804.08,68245.06,67366.9,67921.1,1172.4793
1636326000000,2021-11-07T23:00:00.000Z,67541.76,67667.36,66472.66,66952.85,1846.0337
1636329600000,2021-11-08T00:00:00.000Z,67773.52,67982.65,66546.75,67145.84,1527.6949
1636333200000,2021-11-08T01:00:00.000Z,68219.83,68896.58,67613.98,68289.01,790.0759
1636336800000,2021-11-08T02:00:00.000Z,66047.81,66402.34,65724.43,66058.93,798.3553
1636340400000,2021-11-08T03:00:00.000Z,66007.24,66497.95,65717.61,66264.72,801.2088
1636344000000,2021-11-08T04:00:00.000Z,66132.14,66321.37,65663.93,65951.96,618.7773
1636347600000,2021-11-08T05:00:00.000Z,67005.46,67789.03,66718.93,67215.14,1733.3182
1636351200000,2021-11-08T06:00:00.000Z,66013.34,66343.14,65155.63,65672.23,1703.4481
1636354800000,2021-11-08T07:00:00.000Z,67002.41,67538.7,65989.79,66578.4,1098.9734
1636358400000,2021-11-08T08:00:00.000Z,67619.6,68388.57,67071.07,67945.48,1616.3463
1636362000000,2021-11-08T09:00:00.000Z,66177.12,66331.95,65422.68,65970.22,885.4065
1636365600000,2021-11-08T10:00:00.000Z,67265.47,67707.23,66969.17,67257.8,1266.802
1636369200000,2021-11-08T11:00:00.000Z,66698.77,67135.9,66345.6,66575.87,1414.6886
1636372800000,2021-11-08T12:00:00.000Z,68620.17,68867.42,68039.17,68206.27,1678.8267
1636376400000,2021-11-08T13:00:00.000Z,65905.53,66643.51,65245.93,66247.72,1592.4827
1636380000000,2021-11-08T14:00:00.000Z,66733.92,66813.5,66318.51,66424.05,1677.955
1636383600000,2021-11-08T15:00:00.000Z,67256.87,67466.8,66759.81,67208.92,1313.4881
1636387200000,2021-11-08T16:00:00.000Z,68133.08,69128.3,67718.75,68622.96,957.9582
1636390800000,2021-11-08T17:00:00.000Z,66732.18,66780.13,66249.82,66740.07,625.9001
1636394400000,2021-11-08T18:00:00.000Z,66378.47,66948.4,66339.14,66402.02,1211.0307
1636398000000,2021-11-08T19:00:00.000Z,69287.62,69702.42,68441.06,69047.17,1100.7271
1636401600000,2021-11-08T20:00:00.000Z,69093.8,69495.05,69035,69460.31,869.4165
1636405200000,2021-11-08T21:00:00.000Z,66734.27,67218.6,66377.45,66547.45,1291.1764
1636408800000,2021-11-08T22:00:00.000Z,69256.75,69833.49,68706.54,69183.5,740.4799
1636412400000,2021-11-08T23:00:00.000Z,67305.89,67763.96,67184.6,67484.56,1424.4435
1636416000000,2021-11-09T00:00:00.000Z,66603.74,67307.1,66092.45,66682.8,708.3523
1636419600000,2021-11-09T01:00:00.000Z,69014.73,69661.6,68708.14,69014.49,806.5186
1636423200000,2021-11-09T02:00:00.000Z,67010.44,67094.46,66200.47,66470.3,1861.3841
1636426800000,2021-11-09T03:00:00.000Z,66707.91,66832.6,66061.41,66279.52,1003.8944
1636430400000,2021-11-09T04:00:00.000Z,69213.39,70300.22,68892.14,69702.05,1502.0552
1636434000000,2021-11-09T05:00:00.000Z,68336.79,68786.97,67450.53,68128.81,772.7189
1636437600000,2021-11-09T06:00:00.000Z,67057.38,67487.21,66755.04,66855.65,785.4317
1636441200000,2021-11-09T07:00:00.000Z,69583.97,70137.64,68637.66,69123.89,1735.1061
1636444800000,2021-11-09T08:00:00.000Z,69333.61,69594.52,68553.91,69185.63,621.3809
1636448400000,2021-11-09T09:00:00.000Z,68822.38,69097.28,67989.06,68516.22,1496.7736
1636452000000,2021-11-09T10:00:00.000Z,68411.78,68746.21,68040.29,68300.34,1110.1989
1636455600000,2021-11-09T11:00:00.000Z,68738.47,69067.57,67949.19,68329.4,1465.188
1636459200000,2021-11-09T12:00:00.000Z,70425.71,71025.89,69719.67,70258.42,1382.1032
1636462800000,2021-11-09T13:00:00.000Z,68211.57,68743.59,67760.31,68076.68,977.607
1636466400000,2021-11-09T14:00:00.000Z,67176.68,67411.61,67086.37,67381.59,1647.9663
1636470000000,2021-11-09T15:00:00.000Z,67853.37,67876.1,67289.99,67764.65,1009.2794
1636473600000,2021-11-09T16:00:00.000Z,69759.01,70003.2,69206.62,69685.03,720.3118
1636477200000,2021-11-09T17:00:00.000Z,70307.35,70900.8,70075.86,70264.09,1384.0535
1636480800000,2021-11-09T18:00:00.000Z,67369.72,67927.09,66778.04,67665.09,728.5001
1636484400000,2021-11-09T19:00:00.000Z,68508.61,69126.85,67907.89,68101.12,815.0173
1636488000000,2021-11-09T20:00:00.000Z,67468.32,67584.21,66588.05,67011.65,1053.4722
1636491600000,2021-11-09T21:00:00.000Z,70309.92,70870.25,69993.28,70460.76,769.8298
1636495200000,2021-11-09T22:00:00.000Z,69948.29,70403.26,69685.66,69740.99,1487.0539
1636498800000,2021-11-09T23:00:00.000Z,68785.71,69498.29,68132.33,69030.42,1071.9919
1636502400000,2021-11-10T00:00:00.000Z,68848.73,69029.01,68178.91,68678.41,925.0706
1636506000000,2021-11-10T01:00:00.000Z,69204.58,69455.9,68577.26,69138.48,617.9357
1636509600000,2021-11-10T02:00:00.000Z,67385.97,67993.98,67156.69,67567.2,1151.9245
1636513200000,2021-11-10T03:00:00.000Z,67296.79,67938.62,67051.8,67778.8,1578.7783
1636516800000,2021-11-10T04:00:00.000Z,69754.33,70206.61,69330.67,69849.18,602.412
1636520400000,2021-11-10T05:00:00.000Z,67854.24,68717.13,67779.05,68054.92,1089.7849
1636524000000,2021-11-10T06:00:00.000Z,67334.86,68130.47,67094.92,67699.95,720.0365
1636527600000,2021-11-10T07:00:00.000Z,68307.26,69201.9,67960.26,68686.4,732.3292
1636531200000,2021-11-10T08:00:00.000Z,69995.83,70444.37,69434.67,70064.79,1403.1362
1636534800000,2021-11-10T09:00:00.000Z,69900.26,69978.03,69283.41,69761.8,872.6615
1636538400000,2021-11-10T10:00:00.000Z,70109.65,70406.59,69518.17,69992.45,753.6833
1636542000000,2021-11-10T11:00:00.000Z,70157.84,70381.68,69884.65,70083.53,1321.6975
1636545600000,2021-11-10T12:00:00.000Z,67827.52,68002.22,66856.88,67434.23,1508.6371
1636549200000,2021-11-10T13:00:00.000Z,68625.66,69218.23,68076.59,68502.64,1245.215
1636552800000,2021-11-10T14:00:00.000Z,67919.33,68905.85,67260.47,68326.52,1330.5689
1636556400000,2021-11-10T15:00:00.000Z,69077.38,69416.29,68973.86,69394.24,1216.4801
1636560000000,2021-11-10T16:00:00.000Z,67704.12,68423.95,67298.87,68183.6,1760.4143
1636563600000,2021-11-10T17:00:00.000Z,68445.57,69248.49,68098.66,68574.08,872.1364
1636567200000,2021-11-10T18:00:00.000Z,67917.55,68262.39,67559.35,67582.79,1449.0783
1636570800000,2021-11-10T19:00:00.000Z,68392.64,69046.48,68323.44,68863.82,1416.7213
1636574400000,2021-11-10T20:00:00.000Z,67473.24,68267.52,67341.37,67690.82,1044.7273
1636578000000,2021-11-10T21:00:00.000Z,68644.79,68832.09,67680.77,68221.29,901.9
1636581600000,2021-11-10T22:00:00.000Z,68305.59,69180.82,67776.86,68605.27,1232.2643
1636585200000,2021-11-10T23:00:00.000Z,67062.21,67649.91,66830.06,67249.13,1025.0931
1636588800000,2021-11-11T00:00:00.000Z,68496.24,68716.06,68175.32,68577.13,1309.4212
1636592400000,2021-11-11T01:00:00.000Z,69071.99,69666.72,68251.3,68870.65,1575.9328
1636596000000,2021-11-11T02:00:00.000Z,69879.87,70058.77,69030.72,69587.17,1220.9253
1636599600000,2021-11-11T03:00:00.000Z,69130.68,69492.25,68657.79,69064.75,1443.3198
1636603200000,2021-11-11T04:00:00.000Z,70239.24,70292.79,69463.09,69775.03,1714.8335
1636606800000,2021-11-11T05:00:00.000Z,67582.19,67647.51,67532.44,67587.3,1464.5003
1636610400000,2021-11-11T06:00:00.000Z,69007.53,69526.08,68601.15,68758.26,659.0955
1636614000000,2021-11-11T07:00:00.000Z,69342.42,70313.24,69261.59,69955.44,1444.4957
1636617600000,2021-11-11T08:00:00.000Z,67266.44,67623.14,66533.75,66843.35,816.1158
1636621200000,2021-11-11T09:00:00.000Z,68170.31,68780.01,67213.85,67616.15,1609.8823
1636624800000,2021-11-11T10:00:00.000Z,68704.81,68782.22,68193.52,68756.99,1267.6869
1636628400000,2021-11-11T11:00:00.000Z,68910.88,69812.12,68534.65,69432.75,1115.8387
1636632000000,2021-11-11T12:00:00.000Z,68374.16,69225.94,67840.98,68659.17,1776.6133
1636635600000,2021-11-11T13:00:00.000Z,67874.51,68359.63,67376.56,67782.13,1551.8614
1636639200000,2021-11-11T14:00:00.000Z,68285.08,69134.13,68176.37,68504.27,944.8294
1636642800000,2021-11-11T15:00:00.000Z,67246.94,67375.29,66841.6,66918.44,1405.285
1636646400000,2021-11-11T16:00:00.000Z,66480.38,67028.33,66315.12,66482.88,1436.3805
1636650000000,2021-11-11T17:00:00.000Z,69357.15,69767.29,68990.97,69605.18,1598.5091
1636653600000,2021-11-11T18:00:00.000Z,69671.77,69884.95,69105.33,69823.05,623.7244
1636657200000,2021-11-11T19:00:00.000Z,69765.61,70344.27,69214.8,69959.13,1553.5069
1636660800000,2021-11-11T20:00:00.000Z,67308.44,67796.11,66784.5,67163.35,1111.4998
1636664400000,2021-11-11T21:00:00.000Z,69064.32,69556.2,68931.01,69009.39,755.5208
1636668000000,2021-11-11T22:00:00.000Z,68366.91,68466.43,67359.1,67907.6,1982.2208
1636671600000,2021-11-11T23:00:00.000Z,67424.27,67475.28,67047.43,67429.29,608.2995
1636675200000,2021-11-12T00:00:00.000Z,68014.69,69138.92,67404.96,68536.26,1057.0753
1636678800000,2021-11-12T01:00:00.000Z,66908.24,67099.78,66569.28,66707.29,1631.7673
1636682400000,2021-11-12T02:00:00.000Z,67156.73,67276.35,66521.37,67136.85,862.9249
1636686000000,2021-11-12T03:00:00.000Z,67823.86,67838.14,67139.14,67426.53,1031.92
1636689600000,2021-11-12T04:00:00.000Z,68960.52,69287.8,68646.32,69022.32,1361.2696
1636693200000,2021-11-12T05:00:00.000Z,67228.8,67548.67,67107,67171.7,1256.5273
1636696800000,2021-11-12T06:00:00.000Z,68241.7,68734.63,67717.07,68355.99,618.3231
1636700400000,2021-11-12T07:00:00.000Z,67035.4,67726.08,66421.68,67547.85,1389.4583
1636704000000,2021-11-12T08:00:00.000Z,68821.65,69389.21,68429.14,68537.12,655.4616
1636707600000,2021-11-12T09:00:00.000Z,69595.41,69732.08,68994.81,69659.11,583.1881
1636711200000,2021-11-12T10:00:00.000Z,69045.62,69733.4,68331.96,68870.33,1320.8483
1636714800000,2021-11-12T11:00:00.000Z,68411.42,69014.13,68064.84,68439.87,1230.9182
1636718400000,2021-11-12T12:00:00.000Z,66404.19,67104.79,66116.85,66455.47,1353.261
1636722000000,2021-11-12T13:00:00.000Z,68256.2,68676.39,68093.45,68379.23,619.1547
1636725600000,2021-11-12T14:00:00.000Z,67565.81,68466.24,66910.21,68031.89,1881.5242
1636729200000,2021-11-12T15:00:00.000Z,66984.52,67711.67,66728.18,67102.36,1370.3798
1636732800000,2021-11-12T16:00:00.000Z,67878.96,68328.83,67292.98,67794.5,1414.2517
1636736400000,2021-11-12T17:00:00.000Z,68617.93,69012.24,67744.9,68241.06,1071.6745
1636740000000,2021-11-12T18:00:00.000Z,67991.94,68469.64,67646.08,67906.77,1425.6675
1636743600000,2021-11-12T19:00:00.000Z,66138.23,66340.73,65610.91,66208.14,607.939
1636747200000,2021-11-12T20:00:00.000Z,66648,66909.09,66111.3,66509.32,835.0454
1636750800000,2021-11-12T21:00:00.000Z,67882.14,68307.62,67746.19,68077.19,1115.4937
1636754400000,2021-11-12T22:00:00.000Z,67660.21,68136.98,67151.63,68020.17,832.3726
1636758000000,2021-11-12T23:00:00.000Z,67766.1,68984.41,67155.7,68314.34,1435.5643
